customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Calculated,DailyExpense
0266-GMEAO,True,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),114.3,8058.55,8229.6,3.81
0268-QKIWO,True,Female,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.75,58.85,59.25,0.6583333333333333
0269-XFESX,True,Male,False,True,True,23,True,True,No,False,False,False,False,False,False,One year,False,Mailed check,24.35,538.5,560.0500000000001,0.8116666666666668
0270-THENM,True,Male,False,True,True,72,True,True,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),69.85,5102.35,5029.2,2.328333333333333
0274-JKUJR,True,Male,False,True,True,7,False,False,DSL,True,True,True,False,True,True,Month-to-month,False,Mailed check,58.85,465.7,411.95,1.9616666666666667
0274-VVQOQ,False,Male,True,True,False,65,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),103.15,6792.45,6704.75,3.4383333333333335
0277-BKSQP,True,Male,False,True,True,8,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,54.4,475.1,435.2,1.8133333333333332
0277-ORXQS,True,Male,False,True,True,66,False,False,DSL,False,False,False,True,True,True,Two year,False,Bank transfer (automatic),50.55,3364.55,3336.2999999999997,1.6849999999999998
0278-YXOOG,True,Male,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,21.05,113.85,105.25,0.7016666666666667
0280-XJGEX,True,Male,False,False,False,49,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),103.7,5036.3,5081.3,3.456666666666667
0281-CNTZX,True,Male,False,True,False,63,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),19.95,1234.8,1256.85,0.6649999999999999
0282-NVSJS,True,Female,True,True,True,12,False,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,29.3,355.9,351.6,0.9766666666666667
0285-INHLN,True,Male,False,True,True,27,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),54.75,1510.3,1478.25,1.825
0289-IVARM,True,Female,False,False,False,35,True,False,DSL,True,True,True,False,False,False,Month-to-month,False,Electronic check,60.55,1982.6,2119.25,2.0183333333333335
0292-WEGCH,True,Female,False,True,True,54,True,True,DSL,False,True,True,True,True,True,Month-to-month,True,Electronic check,86.2,4524.05,4654.8,2.8733333333333335
0295-PPHDO,True,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.45,95.45,95.45,3.1816666666666666
0295-QVKPB,True,Male,False,False,False,5,True,False,DSL,False,False,True,True,True,False,Month-to-month,True,Credit card (automatic),63.95,318.1,319.75,2.131666666666667
0297-RBCSG,True,Male,False,False,False,19,True,False,DSL,False,True,False,True,False,True,One year,True,Bank transfer (automatic),65.35,1231.85,1241.6499999999999,2.1783333333333332
0298-XACET,True,Male,False,True,True,52,False,False,DSL,False,True,True,True,True,False,Two year,False,Mailed check,50.2,2554.0,2610.4,1.6733333333333333
0301-FIDRB,True,Female,False,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),63.8,4684.3,4593.599999999999,2.1266666666666665
0301-KOBTQ,True,Male,False,False,False,32,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.05,614.45,641.6,0.6683333333333333
0302-JOIVN,True,Female,False,True,False,8,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,101.15,842.9,809.2,3.371666666666667
0303-UNCIP,True,Male,False,False,False,41,True,True,DSL,False,False,True,False,False,True,One year,False,Mailed check,65.0,2531.8,2665.0,2.1666666666666665
0303-WMMRN,True,Male,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.25,86.05,96.25,0.6416666666666667
0305-SQECB,True,Female,False,False,True,11,False,False,DSL,True,False,False,True,False,False,One year,True,Mailed check,36.05,402.6,396.54999999999995,1.2016666666666664
0306-JAELE,True,Male,False,False,False,5,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,96.1,453.4,480.5,3.203333333333333
0307-BCOPK,True,Female,False,False,False,16,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.05,326.65,304.8,0.635
0308-GIQJT,True,Male,True,False,False,71,True,True,Fiber optic,False,True,False,True,True,True,One year,False,Bank transfer (automatic),105.75,7382.85,7508.25,3.525
0308-IVGOK,True,Female,False,False,False,11,False,False,DSL,False,True,True,True,False,False,One year,True,Credit card (automatic),40.4,422.6,444.4,1.3466666666666667
0310-MVLET,True,Female,False,True,True,61,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.15,6010.05,6048.150000000001,3.305
0310-SUCIN,True,Female,False,True,False,71,True,False,DSL,True,True,True,True,True,True,One year,True,Bank transfer (automatic),84.8,6046.1,6020.8,2.8266666666666667
0310-VQXAM,True,Male,False,False,False,9,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.85,178.8,178.65,0.6616666666666667
0311-QYWSS,True,Female,False,False,False,6,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.45,314.6,296.70000000000005,1.6483333333333337
0311-UNPFF,True,Female,False,False,False,26,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),88.8,2274.35,2308.7999999999997,2.9599999999999995
0314-TKOSI,True,Female,False,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,55.15,322.9,330.9,1.8383333333333332
0315-LVCRK,True,Male,False,False,False,11,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,84.8,888.75,932.8,2.8266666666666667
0318-QUUOB,True,Male,False,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.55,80.55,80.55,2.685
0318-ZOPWS,True,Female,False,True,False,49,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.15,973.35,987.3499999999999,0.6716666666666666
0319-QZTCO,True,Female,False,True,True,3,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),58.7,168.6,176.10000000000002,1.956666666666667
0320-DWVTU,True,Female,False,False,False,53,True,False,Fiber optic,True,True,True,True,False,True,Two year,False,Mailed check,99.5,5424.25,5273.5,3.316666666666667
0320-JDNQG,True,Male,False,True,True,23,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Electronic check,99.85,2331.3,2296.5499999999997,3.328333333333333
0322-CHQRU,True,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.35,89.5,90.7,1.5116666666666667
0322-YINQP,True,Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.55,48.55,48.55,1.6183333333333332
0323-XWWTN,True,Male,False,False,True,3,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,26.4,121.25,79.19999999999999,0.8799999999999999
0324-BRPCJ,True,Female,True,True,False,68,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.2,6851.65,6813.6,3.3400000000000003
0325-XBFAC,True,Male,False,False,False,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.7,740.3,757.6,3.1566666666666667
0326-VDYXE,True,Female,False,True,False,70,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,97.65,6982.5,6835.5,3.255
0327-WFZSY,True,Male,False,True,True,39,True,True,Fiber optic,False,False,True,False,True,True,One year,False,Electronic check,100.0,3835.55,3900.0,3.3333333333333335
0328-GRPMV,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1,70.1,70.1,2.3366666666666664
0328-IBUPK,False,Female,False,True,True,51,False,False,DSL,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),34.2,1782.0,1744.2,1.1400000000000001
0329-GTIAJ,True,Female,False,False,False,3,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,97.9,315.3,293.70000000000005,3.2633333333333336
0330-BGYZE,True,Male,False,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,One year,False,Bank transfer (automatic),102.5,6157.6,6150.0,3.4166666666666665
0330-IVZHA,True,Female,False,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.95,330.15,349.75,2.3316666666666666
0334-GDDSO,True,Male,True,False,False,3,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,81.35,233.7,244.04999999999998,2.7116666666666664
0334-ZFJSR,True,Female,False,True,False,55,True,True,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),66.05,3462.1,3632.75,2.2016666666666667
0336-KXKFK,True,Male,False,False,False,72,False,False,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),61.2,4390.25,4406.400000000001,2.04
0336-PIKEI,True,Male,True,True,False,72,True,False,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),74.4,5360.75,5356.8,2.48
0337-CNPZE,True,Female,False,False,False,41,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.3,4443.45,4358.3,3.5433333333333334
0343-QLUZP,True,Male,False,False,False,60,False,False,DSL,True,True,True,False,False,False,Two year,False,Bank transfer (automatic),39.6,2424.5,2376.0,1.32
0345-HKJVM,True,Female,False,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.3,577.6,535.8,2.9766666666666666
0345-XMMUG,True,Female,False,True,False,46,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),108.9,4854.3,5009.400000000001,3.6300000000000003
0347-UBKUZ,True,Female,False,False,False,15,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.9,320.45,298.5,0.6633333333333333
0348-SDKOL,True,Female,False,True,False,58,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Credit card (automatic),102.1,5885.4,5921.799999999999,3.403333333333333
0354-VXMJC,True,Male,False,True,True,23,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.6,426.65,450.8,0.6533333333333333
0354-WYROK,True,Female,True,True,True,31,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,98.9,2911.3,3065.9,3.296666666666667
0356-ERHVT,True,Male,False,True,False,11,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),45.9,521.9,504.9,1.53
0356-OBMAC,True,Female,True,False,False,56,True,True,Fiber optic,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),99.9,5706.3,5594.400000000001,3.3300000000000005
0357-NVCRI,True,Female,False,False,True,25,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.05,471.7,501.25,0.6683333333333333
0361-HJRDX,True,Female,False,False,False,68,False,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),64.35,4539.6,4375.799999999999,2.1449999999999996
0362-RAOQO,True,Female,False,False,False,40,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.65,830.25,786.0,0.655
0362-ZBZWJ,True,Male,False,False,False,36,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9,3067.2,3056.4,2.83
0363-QJVFX,True,Male,False,False,False,32,True,True,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Credit card (automatic),108.15,3432.9,3460.8,3.605
0363-SVHYR,True,Male,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.85,6263.8,6166.349999999999,2.8949999999999996
0365-BZUWY,True,Male,False,True,False,17,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.55,1742.5,1743.35,3.418333333333333
0365-GXEZS,True,Male,False,True,False,18,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Electronic check,78.2,1468.75,1407.6000000000001,2.606666666666667
0365-TRTPY,True,Female,False,False,False,37,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),91.2,3382.3,3374.4,3.04
0366-NQSHS,True,Male,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.35,46.35,38.7,0.645
0369-ZGOVK,True,Female,False,True,True,28,True,False,Fiber optic,False,False,False,False,False,False,One year,True,Bank transfer (automatic),70.4,1992.2,1971.2000000000003,2.346666666666667
0373-AIVNJ,True,Male,False,False,False,9,False,False,DSL,True,True,True,False,False,False,One year,False,Mailed check,39.55,373.0,355.95,1.3183333333333334
0374-AACSZ,True,Female,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,50.15,50.15,50.15,1.6716666666666666
0374-FIUCA,True,Male,False,True,False,65,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),20.4,1414.45,1326.0,0.68
0374-IOEGQ,True,Female,False,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.6,122.7,133.8,1.4866666666666668
0375-HVGXO,True,Female,False,False,False,1,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,34.7,34.7,34.7,1.1566666666666667
0376-OIWME,True,Male,False,True,False,36,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,93.6,3366.05,3369.6,3.12
0376-YMCJC,True,Male,False,False,False,23,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,90.6,1943.2,2083.7999999999997,3.0199999999999996
0377-JBKKT,True,Male,False,True,True,22,True,False,DSL,True,True,False,True,False,False,Month-to-month,True,Mailed check,57.95,1271.8,1274.9,1.9316666666666669
0378-CJKPV,True,Female,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),112.1,7965.95,8071.2,3.736666666666667
0378-NHQXU,True,Female,False,True,True,17,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,False,Electronic check,88.25,1460.65,1500.25,2.941666666666667
0378-TOVMS,True,Female,False,False,False,3,True,False,Fiber optic,False,False,False,True,False,True,Month-to-month,False,Electronic check,85.8,272.2,257.4,2.86
0378-XSZPU,True,Male,False,True,False,58,True,False,DSL,True,True,True,False,False,False,One year,False,Credit card (automatic),60.3,3563.8,3497.3999999999996,2.01
0379-DJQHR,True,Male,False,True,True,67,True,False,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),81.35,5398.6,5450.45,2.7116666666666664
0380-NEAVX,True,Male,True,False,False,34,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,99.85,3343.15,3394.8999999999996,3.328333333333333
